bufferSize;packetLength;trafficPattern;packetInjectionRate;Average latency;Average latency (cycles);Minimum latency;Minimum latency (cycles);Maximum latency;Maximum latency (cycles);Average hop count;Minimum hop count;Maximum hop count;Total sent flits;Total received flits;Total sent packets;Total received packets;Total injected packets;Simulated time;Simulated clock cycles;Delta cycles;Total flits at wrong Dest;Total modified flits (Router);Total modified flits (NI);Total dropped flits;Total ARQ sent;Total ACK sent;Total Retransmissions;Single Retransmissions ARQ;Multi Retransmissions ARQ;Number Flits in FlitBuffer;Acceptance Rate;Information Gain;Residual Error Probability;Residual Error Prob (Flits);
2;352;TrafficPattern::Bitrevers;0.001;83531 ns;8353;42480 ns;4248;212360 ns;21236;4;2;8;28160;24288;80;69;80;300 us;30000;77479;0;0;0;0;0;0;0;0;0;1987;0.352;1;0.1375;0.0669389;
2;384;TrafficPattern::Bitrevers;0.001;86471 ns;8647;49940 ns;4994;199540 ns;19954;4;2;8;30720;26496;80;69;80;300 us;30000;77354;0;0;0;0;0;0;0;0;0;2934;0.384;1;0.1375;0.0419922;
2;416;TrafficPattern::Bitrevers;0.001;90824 ns;9082;58260 ns;5826;217560 ns;21756;4;2;8;33280;25950;80;61;80;300 us;30000;77435;0;0;0;0;0;0;0;0;0;2962;0.416;1;0.2375;0.13125;
2;448;TrafficPattern::Bitrevers;0.001;106264 ns;10626;66580 ns;6658;219420 ns;21942;4;2;8;35840;24192;80;54;80;300 us;30000;76867;0;0;0;0;0;0;0;0;0;5092;0.448;1;0.325;0.182924;
2;480;TrafficPattern::Bitrevers;0.001;111626 ns;11162;74900 ns;7490;231040 ns;23104;4;2;8;38400;28320;80;59;80;300 us;30000;77166;0;0;0;0;0;0;0;0;0;3465;0.48;1;0.2625;0.172266;
2;512;TrafficPattern::Bitrevers;0.001;124406 ns;12440;83220 ns;8322;249600 ns;24960;4;2;8;40960;28672;80;56;80;300 us;30000;77390;0;0;0;0;0;0;0;0;0;3635;0.512;1;0.3;0.211255;
3;256;TrafficPattern::Bitrevers;0.001;44427 ns;4442;16660 ns;1666;144080 ns;14408;4;2;8;20480;18176;80;71;80;300 us;30000;78305;0;0;0;0;0;0;0;0;0;1086;0.256;1;0.1125;0.0594727;
3;288;TrafficPattern::Bitrevers;0.001;58697 ns;5869;24980 ns;2498;172880 ns;17288;4;2;8;23040;20160;80;70;80;300 us;30000;78022;0;0;0;0;0;0;0;0;0;1513;0.288;1;0.125;0.0593316;
3;320;TrafficPattern::Bitrevers;0.001;73600 ns;7360;33300 ns;3330;201680 ns;20168;4;2;8;25600;22080;80;69;80;300 us;30000;77802;0;0;0;0;0;0;0;0;0;2184;0.32;1;0.1375;0.0521875;
3;352;TrafficPattern::Bitrevers;0.001;83379 ns;8337;41620 ns;4162;212 us;21200;4;2;8;28160;23936;80;68;80;300 us;30000;77633;0;0;0;0;0;0;0;0;0;2433;0.352;1;0.15;0.0636009;
3;384;TrafficPattern::Bitrevers;0.001;90383 ns;9038;49940 ns;4994;217200 ns;21720;4;2;8;30720;26880;80;70;80;300 us;30000;77470;0;0;0;0;0;0;0;0;0;2282;0.384;1;0.125;0.0507161;
3;416;TrafficPattern::Bitrevers;0.001;90615 ns;9061;58260 ns;5826;217280 ns;21728;4;2;8;33280;25982;80;61;80;300 us;30000;77349;0;0;0;0;0;0;0;0;0;3223;0.416;1;0.2375;0.122446;
3;448;TrafficPattern::Bitrevers;0.001;106147 ns;10614;66580 ns;6658;219140 ns;21914;4;2;8;35840;24192;80;54;80;300 us;30000;77290;0;0;0;0;0;0;0;0;0;5172;0.448;1;0.325;0.180692;
3;480;TrafficPattern::Bitrevers;0.001;112646 ns;11264;74900 ns;7490;230800 ns;23080;4;2;8;38400;27840;80;58;80;300 us;30000;77204;0;0;0;0;0;0;0;0;0;2924;0.48;1;0.275;0.198854;
3;512;TrafficPattern::Bitrevers;0.001;124733 ns;12473;83220 ns;8322;249360 ns;24936;4;2;8;40960;29696;80;58;80;300 us;30000;77874;0;0;0;0;0;0;0;0;0;2973;0.512;1;0.275;0.202417;
4;256;TrafficPattern::Bitrevers;0.001;47865 ns;4786;16660 ns;1666;143680 ns;14368;4;2;8;20480;17920;80;70;80;300 us;30000;78709;0;0;0;0;0;0;0;0;0;1337;0.256;1;0.125;0.0597168;
4;288;TrafficPattern::Bitrevers;0.001;61942 ns;6194;24980 ns;2498;172480 ns;17248;4;2;8;23040;19872;80;69;80;300 us;30000;78431;0;0;0;0;0;0;0;0;0;1782;0.288;1;0.1375;0.0601562;
4;320;TrafficPattern::Bitrevers;0.001;77019 ns;7701;33300 ns;3330;201280 ns;20128;4;2;8;25600;22080;80;69;80;300 us;30000;78209;0;0;0;0;0;0;0;0;0;2270;0.32;1;0.1375;0.0488281;
4;352;TrafficPattern::Bitrevers;0.001;83936 ns;8393;41620 ns;4162;211640 ns;21164;4;2;8;28160;23366;80;66;80;300 us;30000;78039;0;0;0;0;0;0;0;0;0;2214;0.352;1;0.175;0.0916193;
4;384;TrafficPattern::Bitrevers;0.001;90874 ns;9087;49940 ns;4994;216880 ns;21688;4;2;8;30720;26658;80;68;80;300 us;30000;77886;0;0;0;0;0;0;0;0;0;2464;0.384;1;0.15;0.0520182;
4;416;TrafficPattern::Bitrevers;0.001;94200 ns;9420;58260 ns;5826;223620 ns;22362;4;2;8;33280;25376;80;61;80;300 us;30000;77768;0;0;0;0;0;0;0;0;0;3896;0.416;1;0.2375;0.120433;
4;448;TrafficPattern::Bitrevers;0.001;106200 ns;10620;66580 ns;6658;219900 ns;21990;4;2;8;35840;23296;80;52;80;300 us;30000;77704;0;0;0;0;0;0;0;0;0;5971;0.448;1;0.35;0.183398;
4;480;TrafficPattern::Bitrevers;0.001;116874 ns;11687;74900 ns;7490;239740 ns;23974;4;2;8;38400;27840;80;58;80;300 us;30000;77666;0;0;0;0;0;0;0;0;0;3761;0.48;1;0.275;0.177057;
4;512;TrafficPattern::Bitrevers;0.001;125180 ns;12518;83220 ns;8322;249120 ns;24912;4;2;8;40960;28160;80;55;80;300 us;30000;77032;0;0;0;0;0;0;0;0;0;4074;0.512;1;0.3125;0.213037;
5;256;TrafficPattern::Bitrevers;0.001;47290 ns;4729;16660 ns;1666;143280 ns;14328;4;2;8;20480;18176;80;71;80;300 us;30000;78426;0;0;0;0;0;0;0;0;0;1190;0.256;1;0.1125;0.0543945;
5;288;TrafficPattern::Bitrevers;0.001;61842 ns;6184;24980 ns;2498;172080 ns;17208;4;2;8;23040;19872;80;69;80;300 us;30000;77827;0;0;0;0;0;0;0;0;0;1799;0.288;1;0.1375;0.0594184;
5;320;TrafficPattern::Bitrevers;0.001;76955 ns;7695;36100 ns;3610;200880 ns;20088;4;2;8;25600;22080;80;69;80;300 us;30000;77678;0;0;0;0;0;0;0;0;0;2351;0.32;1;0.1375;0.0456641;
5;352;TrafficPattern::Bitrevers;0.001;83927 ns;8392;45700 ns;4570;211280 ns;21128;4;2;8;28160;23404;80;66;80;300 us;30000;77563;0;0;0;0;0;0;0;0;0;2341;0.352;1;0.175;0.0857599;
5;384;TrafficPattern::Bitrevers;0.001;90748 ns;9074;49940 ns;4994;216560 ns;21656;4;2;8;30720;26693;80;68;80;300 us;30000;78056;0;0;0;0;0;0;0;0;0;2503;0.384;1;0.15;0.0496094;
5;416;TrafficPattern::Bitrevers;0.001;93977 ns;9397;58260 ns;5826;223320 ns;22332;4;2;8;33280;25376;80;61;80;300 us;30000;77378;0;0;0;0;0;0;0;0;0;4155;0.416;1;0.2375;0.11265;
5;448;TrafficPattern::Bitrevers;0.001;105349 ns;10534;66580 ns;6658;219640 ns;21964;4;2;8;35840;23744;80;53;80;300 us;30000;77353;0;0;0;0;0;0;0;0;0;5782;0.448;1;0.3375;0.176172;
5;480;TrafficPattern::Bitrevers;0.001;116058 ns;11605;74900 ns;7490;239480 ns;23948;4;2;8;38400;28320;80;59;80;300 us;30000;77332;0;0;0;0;0;0;0;0;0;3676;0.48;1;0.2625;0.166771;
5;512;TrafficPattern::Bitrevers;0.001;124483 ns;12448;83220 ns;8322;248880 ns;24888;4;2;8;40960;28160;80;55;80;300 us;30000;77771;0;0;0;0;0;0;0;0;0;4043;0.512;1;0.3125;0.213794;
6;256;TrafficPattern::Bitrevers;0.001;47714 ns;4771;16660 ns;1666;143280 ns;14328;4;2;8;20480;17920;80;70;80;300 us;30000;78530;0;0;0;0;0;0;0;0;0;1388;0.256;1;0.125;0.0572266;
6;288;TrafficPattern::Bitrevers;0.001;61794 ns;6179;24980 ns;2498;172080 ns;17208;4;2;8;23040;19872;80;69;80;300 us;30000;78273;0;0;0;0;0;0;0;0;0;1850;0.288;1;0.1375;0.0572049;
6;320;TrafficPattern::Bitrevers;0.001;76870 ns;7687;33300 ns;3330;200880 ns;20088;4;2;8;25600;22080;80;69;80;300 us;30000;78065;0;0;0;0;0;0;0;0;0;2338;0.32;1;0.1375;0.0461719;
6;352;TrafficPattern::Bitrevers;0.001;83800 ns;8380;41620 ns;4162;211280 ns;21128;4;2;8;28160;23404;80;66;80;300 us;30000;77909;0;0;0;0;0;0;0;0;0;2264;0.352;1;0.175;0.0884943;
6;384;TrafficPattern::Bitrevers;0.001;90747 ns;9074;49940 ns;4994;216560 ns;21656;4;2;8;30720;26692;80;68;80;300 us;30000;77766;0;0;0;0;0;0;0;0;0;2502;0.384;1;0.15;0.0496745;
6;416;TrafficPattern::Bitrevers;0.001;94086 ns;9408;58260 ns;5826;223320 ns;22332;4;2;8;33280;25376;80;61;80;300 us;30000;77672;0;0;0;0;0;0;0;0;0;3946;0.416;1;0.2375;0.11893;
6;448;TrafficPattern::Bitrevers;0.001;106089 ns;10608;66580 ns;6658;219640 ns;21964;4;2;8;35840;23296;80;52;80;300 us;30000;77614;0;0;0;0;0;0;0;0;0;6045;0.448;1;0.35;0.181334;
6;480;TrafficPattern::Bitrevers;0.001;116763 ns;11676;74900 ns;7490;239480 ns;23948;4;2;8;38400;27840;80;58;80;300 us;30000;77575;0;0;0;0;0;0;0;0;0;3779;0.48;1;0.275;0.176589;
6;512;TrafficPattern::Bitrevers;0.001;125069 ns;12506;83220 ns;8322;248880 ns;24888;4;2;8;40960;28160;80;55;80;300 us;30000;76998;0;0;0;0;0;0;0;0;0;4097;0.512;1;0.3125;0.212476;
2;256;TrafficPattern::Bitrotate;0.001;23082 ns;2308;16660 ns;1666;30420 ns;3042;4;2;6;20480;12544;80;49;80;300 us;30000;81784;0;0;0;0;0;0;0;0;0;724;0.256;1;0.3875;0.352148;
2;288;TrafficPattern::Bitrotate;0.001;35203 ns;3520;24980 ns;2498;45200 ns;4520;4;2;6;23040;13248;80;46;80;300 us;30000;80226;0;0;0;0;0;0;0;0;0;834;0.288;1;0.425;0.388802;
2;320;TrafficPattern::Bitrotate;0.001;46601 ns;4660;34420 ns;3442;59860 ns;5986;4;2;6;25600;15040;80;47;80;300 us;30000;82969;0;0;0;0;0;0;0;0;0;1722;0.32;1;0.4125;0.345234;
2;352;TrafficPattern::Bitrotate;0.001;58347 ns;5834;41640 ns;4164;74640 ns;7464;4;2;6;28160;16192;80;46;80;300 us;30000;80977;0;0;0;0;0;0;0;0;0;1256;0.352;1;0.425;0.380398;
2;384;TrafficPattern::Bitrotate;0.001;68367 ns;6836;49940 ns;4994;89300 ns;8930;3;2;6;30720;16128;80;42;80;300 us;30000;79319;0;0;0;0;0;0;0;0;0;606;0.384;1;0.475;0.455273;
2;416;TrafficPattern::Bitrotate;0.001;80961 ns;8096;58260 ns;5826;104020 ns;10402;3;2;6;33280;17472;80;42;80;300 us;30000;79568;0;0;0;0;0;0;0;0;0;2702;0.416;1;0.475;0.39381;
2;448;TrafficPattern::Bitrotate;0.001;92949 ns;9294;66580 ns;6658;118740 ns;11874;4;2;6;35840;21056;80;47;80;300 us;30000;80686;0;0;0;0;0;0;0;0;0;3086;0.448;1;0.4125;0.326395;
2;480;TrafficPattern::Bitrotate;0.001;104141 ns;10414;74900 ns;7490;133460 ns;13346;4;2;6;38400;18240;80;38;80;300 us;30000;79101;0;0;0;0;0;0;0;0;0;3731;0.48;1;0.525;0.427839;
2;512;TrafficPattern::Bitrotate;0.001;116772 ns;11677;83220 ns;8322;148180 ns;14818;4;2;6;40960;19456;80;38;80;300 us;30000;78184;0;0;0;0;0;0;0;0;0;2066;0.512;1;0.525;0.474561;
3;256;TrafficPattern::Bitrotate;0.001;21374 ns;2137;16660 ns;1666;30020 ns;3002;3;2;6;20480;17152;80;67;80;300 us;30000;97423;0;0;0;0;0;0;0;0;0;1776;0.256;1;0.1625;0.0757812;
3;288;TrafficPattern::Bitrotate;0.001;32840 ns;3284;24980 ns;2498;44740 ns;4474;3;2;6;23040;19296;80;67;80;300 us;30000;97071;0;0;0;0;0;0;0;0;0;2429;0.288;1;0.1625;0.0570747;
3;320;TrafficPattern::Bitrotate;0.001;44760 ns;4476;33300 ns;3330;59460 ns;5946;4;2;6;25600;19200;80;60;80;300 us;30000;98025;0;0;0;0;0;0;0;0;0;4900;0.32;1;0.25;0.0585938;
3;352;TrafficPattern::Bitrotate;0.001;56664 ns;5666;41620 ns;4162;74180 ns;7418;4;2;6;28160;21120;80;60;80;300 us;30000;95648;0;0;0;0;0;0;0;0;0;3478;0.352;1;0.25;0.126491;
3;384;TrafficPattern::Bitrotate;0.001;65804 ns;6580;49940 ns;4994;88900 ns;8890;3;2;6;30720;23040;80;60;80;300 us;30000;95368;0;0;0;0;0;0;0;0;0;2963;0.384;1;0.25;0.153548;
3;416;TrafficPattern::Bitrotate;0.001;78083 ns;7808;58260 ns;5826;103620 ns;10362;3;2;6;33280;24960;80;60;80;300 us;30000;92846;0;0;0;0;0;0;0;0;0;3107;0.416;1;0.25;0.156641;
3;448;TrafficPattern::Bitrotate;0.001;91369 ns;9136;66580 ns;6658;118340 ns;11834;4;2;6;35840;24192;80;54;80;300 us;30000;94670;0;0;0;0;0;0;0;0;0;8493;0.448;1;0.325;0.0880301;
3;480;TrafficPattern::Bitrotate;0.001;102424 ns;10242;74900 ns;7490;133060 ns;13306;4;2;6;38400;24960;80;52;80;300 us;30000;93171;0;0;0;0;0;0;0;0;0;6278;0.48;1;0.35;0.18651;
3;512;TrafficPattern::Bitrotate;0.001;111984 ns;11198;83220 ns;8322;147780 ns;14778;4;2;6;40960;27648;80;54;80;300 us;30000;92549;0;0;0;0;0;0;0;0;0;5269;0.512;1;0.325;0.196362;
4;256;TrafficPattern::Bitrotate;0.001;22021 ns;2202;16660 ns;1666;29660 ns;2966;4;2;6;20480;17408;80;68;80;300 us;30000;97566;0;0;0;0;0;0;0;0;0;1575;0.256;1;0.15;0.0730957;
4;288;TrafficPattern::Bitrotate;0.001;33584 ns;3358;24980 ns;2498;44380 ns;4438;4;2;6;23040;19584;80;68;80;300 us;30000;97365;0;0;0;0;0;0;0;0;0;2229;0.288;1;0.15;0.0532552;
4;320;TrafficPattern::Bitrotate;0.001;45430 ns;4543;33300 ns;3330;59100 ns;5910;4;2;6;25600;19840;80;62;80;300 us;30000;98715;0;0;0;0;0;0;0;0;0;4421;0.32;1;0.225;0.0523047;
4;352;TrafficPattern::Bitrotate;0.001;57358 ns;5735;41620 ns;4162;73820 ns;7382;4;2;6;28160;21824;80;62;80;300 us;30000;97125;0;0;0;0;0;0;0;0;0;3157;0.352;1;0.225;0.112891;
4;384;TrafficPattern::Bitrotate;0.001;66968 ns;6696;49940 ns;4994;88540 ns;8854;3;2;6;30720;24576;80;64;80;300 us;30000;95163;0;0;0;0;0;0;0;0;0;2137;0.384;1;0.2;0.130436;
4;416;TrafficPattern::Bitrotate;0.001;79236 ns;7923;58260 ns;5826;103260 ns;10326;3;2;6;33280;26624;80;64;80;300 us;30000;93530;0;0;0;0;0;0;0;0;0;2869;0.416;1;0.2;0.113792;
4;448;TrafficPattern::Bitrotate;0.001;91790 ns;9179;66580 ns;6658;117980 ns;11798;4;2;6;35840;25984;80;58;80;300 us;30000;95860;0;0;0;0;0;0;0;0;0;7465;0.448;1;0.275;0.0667132;
4;480;TrafficPattern::Bitrotate;0.001;102935 ns;10293;74900 ns;7490;132700 ns;13270;4;2;6;38400;26880;80;56;80;300 us;30000;93823;0;0;0;0;0;0;0;0;0;5157;0.48;1;0.3;0.165703;
4;512;TrafficPattern::Bitrotate;0.001;112930 ns;11293;83220 ns;8322;147420 ns;14742;4;2;6;40960;28672;80;56;80;300 us;30000;93713;0;0;0;0;0;0;0;0;0;5091;0.512;1;0.3;0.175708;
5;256;TrafficPattern::Bitrotate;0.001;21939 ns;2193;16660 ns;1666;29300 ns;2930;4;2;6;20480;17408;80;68;80;300 us;30000;98749;0;0;0;0;0;0;0;0;0;1575;0.256;1;0.15;0.0730957;
5;288;TrafficPattern::Bitrotate;0.001;33505 ns;3350;24980 ns;2498;44020 ns;4402;3;2;6;23040;19584;80;68;80;300 us;30000;97888;0;0;0;0;0;0;0;0;0;2228;0.288;1;0.15;0.0532986;
5;320;TrafficPattern::Bitrotate;0.001;45357 ns;4535;33300 ns;3330;58740 ns;5874;4;2;6;25600;19840;80;62;80;300 us;30000;97974;0;0;0;0;0;0;0;0;0;4452;0.32;1;0.225;0.0510937;
5;352;TrafficPattern::Bitrotate;0.001;57286 ns;5728;41620 ns;4162;73460 ns;7346;4;2;6;28160;21824;80;62;80;300 us;30000;96557;0;0;0;0;0;0;0;0;0;3184;0.352;1;0.225;0.111932;
5;384;TrafficPattern::Bitrotate;0.001;66827 ns;6682;49940 ns;4994;88180 ns;8818;3;2;6;30720;24192;80;63;80;300 us;30000;95305;0;0;0;0;0;0;0;0;0;2454;0.384;1;0.2125;0.132617;
5;416;TrafficPattern::Bitrotate;0.001;79073 ns;7907;58260 ns;5826;102900 ns;10290;3;2;6;33280;26208;80;63;80;300 us;30000;93945;0;0;0;0;0;0;0;0;0;2899;0.416;1;0.2125;0.125391;
5;448;TrafficPattern::Bitrotate;0.001;91731 ns;9173;66580 ns;6658;117620 ns;11762;4;2;6;35840;25536;80;57;80;300 us;30000;95226;0;0;0;0;0;0;0;0;0;7653;0.448;1;0.2875;0.0739676;
5;480;TrafficPattern::Bitrotate;0.001;104046 ns;10404;74900 ns;7490;132340 ns;13234;4;2;6;38400;27360;80;57;80;300 us;30000;92998;0;0;0;0;0;0;0;0;0;4866;0.48;1;0.2875;0.160781;
5;512;TrafficPattern::Bitrotate;0.001;112848 ns;11284;83220 ns;8322;147060 ns;14706;4;2;6;40960;28672;80;56;80;300 us;30000;93609;0;0;0;0;0;0;0;0;0;5141;0.512;1;0.3;0.174487;
6;256;TrafficPattern::Bitrotate;0.001;21941 ns;2194;16660 ns;1666;29300 ns;2930;3;2;6;20480;17408;80;68;80;300 us;30000;97875;0;0;0;0;0;0;0;0;0;1576;0.256;1;0.15;0.0730469;
6;288;TrafficPattern::Bitrotate;0.001;33506 ns;3350;24980 ns;2498;44020 ns;4402;3;2;6;23040;19584;80;68;80;300 us;30000;97221;0;0;0;0;0;0;0;0;0;2228;0.288;1;0.15;0.0532986;
6;320;TrafficPattern::Bitrotate;0.001;45370 ns;4537;33300 ns;3330;58740 ns;5874;4;2;6;25600;19520;80;61;80;300 us;30000;97854;0;0;0;0;0;0;0;0;0;4700;0.32;1;0.2375;0.0539063;
6;352;TrafficPattern::Bitrotate;0.001;57342 ns;5734;41640 ns;4164;73460 ns;7346;4;2;6;28160;21472;80;61;80;300 us;30000;95949;0;0;0;0;0;0;0;0;0;3494;0.352;1;0.2375;0.113423;
6;384;TrafficPattern::Bitrotate;0.001;66838 ns;6683;49940 ns;4994;88180 ns;8818;3;2;6;30720;23808;80;62;80;300 us;30000;94890;0;0;0;0;0;0;0;0;0;2510;0.384;1;0.225;0.143294;
6;416;TrafficPattern::Bitrotate;0.001;79192 ns;7919;58260 ns;5826;102900 ns;10290;3;2;6;33280;25792;80;62;80;300 us;30000;93310;0;0;0;0;0;0;0;0;0;3112;0.416;1;0.225;0.13149;
6;448;TrafficPattern::Bitrotate;0.001;92039 ns;9203;66580 ns;6658;117620 ns;11762;4;2;6;35840;25088;80;56;80;300 us;30000;96271;0;0;0;0;0;0;0;0;0;8096;0.448;1;0.3;0.0741071;
6;480;TrafficPattern::Bitrotate;0.001;104402 ns;10440;74900 ns;7490;132340 ns;13234;4;2;6;38400;26880;80;56;80;300 us;30000;92512;0;0;0;0;0;0;0;0;0;5115;0.48;1;0.3;0.166797;
6;512;TrafficPattern::Bitrotate;0.001;112849 ns;11284;83220 ns;8322;147060 ns;14706;4;2;6;40960;28672;80;56;80;300 us;30000;93742;0;0;0;0;0;0;0;0;0;5139;0.512;1;0.3;0.174536;
2;256;TrafficPattern::Bitshuffle;0.001;21992 ns;2199;16660 ns;1666;29780 ns;2978;4;2;6;20480;13056;80;51;80;300 us;30000;81036;0;0;0;0;0;0;0;0;0;458;0.256;1;0.3625;0.340137;
2;288;TrafficPattern::Bitshuffle;0.001;33597 ns;3359;24980 ns;2498;44500 ns;4450;4;2;6;23040;14112;80;49;80;300 us;30000;80608;0;0;0;0;0;0;0;0;0;851;0.288;1;0.3875;0.350564;
2;320;TrafficPattern::Bitshuffle;0.001;45433 ns;4543;34140 ns;3414;59240 ns;5924;4;2;6;25600;14720;80;46;80;300 us;30000;83744;0;0;0;0;0;0;0;0;0;3212;0.32;1;0.425;0.299531;
2;352;TrafficPattern::Bitshuffle;0.001;57455 ns;5745;42460 ns;4246;73940 ns;7394;4;2;6;28160;15136;80;43;80;300 us;30000;80626;0;0;0;0;0;0;0;0;0;1525;0.352;1;0.4625;0.408345;
2;384;TrafficPattern::Bitshuffle;0.001;66230 ns;6623;49940 ns;4994;88660 ns;8866;3;2;6;30720;18048;80;47;80;300 us;30000;80878;0;0;0;0;0;0;0;0;0;1243;0.384;1;0.4125;0.372038;
2;416;TrafficPattern::Bitshuffle;0.001;78070 ns;7807;58260 ns;5826;103380 ns;10338;3;2;6;33280;17472;80;42;80;300 us;30000;80211;0;0;0;0;0;0;0;0;0;2621;0.416;1;0.475;0.396244;
2;448;TrafficPattern::Bitshuffle;0.001;90796 ns;9079;66580 ns;6658;118100 ns;11810;4;2;6;35840;20160;80;45;80;300 us;30000;82222;0;0;0;0;0;0;0;0;0;3279;0.448;1;0.4375;0.34601;
2;480;TrafficPattern::Bitshuffle;0.001;101102 ns;10110;74900 ns;7490;132800 ns;13280;3;2;6;38400;18720;80;39;80;300 us;30000;80272;0;0;0;0;0;0;0;0;0;3309;0.48;1;0.5125;0.426328;
2;512;TrafficPattern::Bitshuffle;0.001;112741 ns;11274;83220 ns;8322;147560 ns;14756;4;2;6;40960;19968;80;39;80;300 us;30000;80814;0;0;0;0;0;0;0;0;0;2904;0.512;1;0.5125;0.441602;
3;256;TrafficPattern::Bitshuffle;0.001;20692 ns;2069;16660 ns;1666;29600 ns;2960;4;2;6;20480;17408;80;68;80;300 us;30000;98079;0;0;0;0;0;0;0;0;0;1751;0.256;1;0.15;0.064502;
3;288;TrafficPattern::Bitshuffle;0.001;31877 ns;3187;24980 ns;2498;44320 ns;4432;4;2;6;23040;19584;80;68;80;300 us;30000;96969;0;0;0;0;0;0;0;0;0;2258;0.288;1;0.15;0.0519965;
3;320;TrafficPattern::Bitshuffle;0.001;43722 ns;4372;33300 ns;3330;59040 ns;5904;4;2;6;25600;18880;80;59;80;300 us;30000;98427;0;0;0;0;0;0;0;0;0;5052;0.32;1;0.2625;0.0651563;
3;352;TrafficPattern::Bitshuffle;0.001;55273 ns;5527;41620 ns;4162;73760 ns;7376;4;2;6;28160;20416;80;58;80;300 us;30000;96882;0;0;0;0;0;0;0;0;0;3487;0.352;1;0.275;0.151172;
3;384;TrafficPattern::Bitshuffle;0.001;64456 ns;6445;49940 ns;4994;88480 ns;8848;3;2;6;30720;22272;80;58;80;300 us;30000;95135;0;0;0;0;0;0;0;0;0;3764;0.384;1;0.275;0.152474;
3;416;TrafficPattern::Bitshuffle;0.001;75816 ns;7581;58260 ns;5826;103200 ns;10320;3;2;6;33280;24128;80;58;80;300 us;30000;91592;0;0;0;0;0;0;0;0;0;3464;0.416;1;0.275;0.170913;
3;448;TrafficPattern::Bitshuffle;0.001;90346 ns;9034;66580 ns;6658;117920 ns;11792;4;2;6;35840;23744;80;53;80;300 us;30000;95853;0;0;0;0;0;0;0;0;0;8359;0.448;1;0.3375;0.104269;
3;480;TrafficPattern::Bitshuffle;0.001;100634 ns;10063;74900 ns;7490;132640 ns;13264;3;2;6;38400;24480;80;51;80;300 us;30000;93549;0;0;0;0;0;0;0;0;0;6684;0.48;1;0.3625;0.188438;
3;512;TrafficPattern::Bitshuffle;0.001;109814 ns;10981;83220 ns;8322;147360 ns;14736;3;2;6;40960;26112;80;51;80;300 us;30000;93172;0;0;0;0;0;0;0;0;0;6443;0.512;1;0.3625;0.2052;
4;256;TrafficPattern::Bitshuffle;0.001;22006 ns;2200;16660 ns;1666;29420 ns;2942;4;2;6;20480;17408;80;68;80;300 us;30000;98409;0;0;0;0;0;0;0;0;0;1681;0.256;1;0.15;0.0679199;
4;288;TrafficPattern::Bitshuffle;0.001;33534 ns;3353;24980 ns;2498;44140 ns;4414;4;2;6;23040;19584;80;68;80;300 us;30000;97159;0;0;0;0;0;0;0;0;0;2268;0.288;1;0.15;0.0515625;
4;320;TrafficPattern::Bitshuffle;0.001;45526 ns;4552;33300 ns;3330;58860 ns;5886;4;2;6;25600;18880;80;59;80;300 us;30000;98917;0;0;0;0;0;0;0;0;0;5075;0.32;1;0.2625;0.0642578;
4;352;TrafficPattern::Bitshuffle;0.001;57232 ns;5723;41640 ns;4164;73580 ns;7358;4;2;6;28160;21120;80;60;80;300 us;30000;96958;0;0;0;0;0;0;0;0;0;3443;0.352;1;0.25;0.127734;
4;384;TrafficPattern::Bitshuffle;0.001;67027 ns;6702;49940 ns;4994;88300 ns;8830;3;2;6;30720;22272;80;58;80;300 us;30000;95348;0;0;0;0;0;0;0;0;0;3557;0.384;1;0.275;0.159212;
4;416;TrafficPattern::Bitshuffle;0.001;78583 ns;7858;58260 ns;5826;103020 ns;10302;3;2;6;33280;23712;80;57;80;300 us;30000;92523;0;0;0;0;0;0;0;0;0;3876;0.416;1;0.2875;0.171034;
4;448;TrafficPattern::Bitshuffle;0.001;92806 ns;9280;66580 ns;6658;117740 ns;11774;4;2;6;35840;24640;80;55;80;300 us;30000;95304;0;0;0;0;0;0;0;0;0;7942;0.448;1;0.3125;0.090904;
4;480;TrafficPattern::Bitshuffle;0.001;104543 ns;10454;74900 ns;7490;132440 ns;13244;3;2;6;38400;24480;80;51;80;300 us;30000;93789;0;0;0;0;0;0;0;0;0;6580;0.48;1;0.3625;0.191146;
4;512;TrafficPattern::Bitshuffle;0.001;112748 ns;11274;83220 ns;8322;147180 ns;14718;3;2;6;40960;26112;80;51;80;300 us;30000;94208;0;0;0;0;0;0;0;0;0;6636;0.512;1;0.3625;0.200488;
5;256;TrafficPattern::Bitshuffle;0.001;21930 ns;2193;16660 ns;1666;29240 ns;2924;4;2;6;20480;17408;80;68;80;300 us;30000;98718;0;0;0;0;0;0;0;0;0;1689;0.256;1;0.15;0.0675293;
5;288;TrafficPattern::Bitshuffle;0.001;33401 ns;3340;24980 ns;2498;43960 ns;4396;3;2;6;23040;19872;80;69;80;300 us;30000;97455;0;0;0;0;0;0;0;0;0;2077;0.288;1;0.1375;0.0473524;
5;320;TrafficPattern::Bitshuffle;0.001;45321 ns;4532;33320 ns;3332;58680 ns;5868;4;2;6;25600;19520;80;61;80;300 us;30000;98699;0;0;0;0;0;0;0;0;0;4591;0.32;1;0.2375;0.0581641;
5;352;TrafficPattern::Bitshuffle;0.001;57013 ns;5701;41640 ns;4164;73400 ns;7340;4;2;6;28160;21120;80;60;80;300 us;30000;97030;0;0;0;0;0;0;0;0;0;3383;0.352;1;0.25;0.129865;
